timestamp,service_type,worker_id,model,AudioDurationSeconds,ChunkAudioSeconds,ChunkCount,ChunkProcessingSeconds,DownloadSeconds,GPUMemoryUsedMB,GPUMemoryUtilizationPercent,GPUPeakMemoryGB,GPUUtilizationPercent,PrepSeconds,RealTimeFactor,RequestRealTimeFactor,RequestTotalSeconds,ThroughputAudioPerSecond,TranscribeSeconds,chunk_index,full_model_name,input_key,total_chunks
2025-12-17 22:11:17.565,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4741.0,5.0,,11.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:17.659,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4741.0,5.0,,12.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:17.904,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4789.0,5.0,,10.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:17.960,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,5.0,,10.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:18.001,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,14.0,,31.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:18.242,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4789.0,2.0,,5.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:18.300,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,2.0,,5.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:18.339,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,2.0,,5.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:18.579,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4787.0,12.0,,27.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:18.647,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.07,,4789.0,7.0,,15.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:18.674,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,7.0,,15.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:18.927,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4783.0,8.0,,17.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:19.000,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.073,,4789.0,15.0,,33.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:19.018,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,15.0,,33.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:19.279,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4741.0,0.0,,0.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:19.351,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.073,,4789.0,0.0,,0.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:19.367,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,0.0,,0.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:19.621,chunked,9,nvidia/parakeet-ctc-0.6b,,6.201,,0.058,,4695.0,2.0,,5.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:19.622,chunked,9,parakeet-ctc-0.6b,276.2,,10,,0.14,,,1.29,,1.15,,0.017,4.73,58.4,3.44,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:19.698,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.067,,4743.0,2.0,,5.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:19.699,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4743.0,2.0,,5.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:20.042,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.067,,4695.0,3.0,,11.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:20.059,chunked,7,nvidia/parakeet-ctc-0.6b,,6.201,,0.073,,4695.0,3.0,,11.0,,0.012,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:20.059,chunked,7,parakeet-ctc-0.6b,276.2,,10,,0.1,,,1.29,,1.22,,0.017,4.73,58.35,3.41,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:20.389,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.072,,4693.0,4.0,,14.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:20.740,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4693.0,0.0,,0.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:21.086,chunked,0,nvidia/parakeet-ctc-0.6b,,6.201,,0.064,,4647.0,0.0,,0.0,,0.01,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:21.087,chunked,0,parakeet-ctc-0.6b,276.2,,10,,0.11,,,1.29,,1.19,,0.017,4.77,57.9,3.47,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:21.601,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4693.0,5.0,,10.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:21.938,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4693.0,0.0,,0.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:22.091,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4741.0,5.0,,11.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:22.278,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4741.0,5.0,,10.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:22.422,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4741.0,9.0,,19.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:22.617,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4741.0,6.0,,12.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:22.758,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4741.0,6.0,,12.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:22.960,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4741.0,5.0,,11.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:23.100,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,5.0,,11.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:23.121,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,5.0,,11.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:23.303,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,10.0,,22.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:23.440,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,7.0,,16.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:23.459,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,7.0,,16.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:23.644,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4789.0,9.0,,20.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:23.778,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,9.0,,20.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:23.801,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,13.0,,29.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:23.999,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,5.0,,11.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:24.127,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,5.0,,11.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:24.146,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,5.0,,11.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:24.341,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.066,,4789.0,10.0,,22.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:24.477,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.068,,4789.0,5.0,,11.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:24.496,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,5.0,,11.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:24.687,chunked,9,nvidia/parakeet-ctc-0.6b,,6.201,,0.06,,4743.0,10.0,,22.0,,0.01,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:24.687,chunked,9,parakeet-ctc-0.6b,276.2,,10,,0.1,,,1.29,,1.21,,0.017,4.74,58.28,3.43,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:24.821,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4743.0,9.0,,22.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:24.839,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4743.0,9.0,,22.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:25.158,chunked,7,nvidia/parakeet-ctc-0.6b,,6.201,,0.057,,4695.0,3.0,,6.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:25.158,chunked,7,parakeet-ctc-0.6b,276.2,,10,,0.14,,,1.29,,1.2,,0.017,4.75,58.11,3.41,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:25.181,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4695.0,3.0,,6.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:25.537,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4693.0,0.0,,0.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:25.864,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.058,,4693.0,0.0,,1.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:26.207,chunked,0,nvidia/parakeet-ctc-0.6b,,6.201,,0.054,,4647.0,2.0,,5.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:26.208,chunked,0,parakeet-ctc-0.6b,276.2,,10,,0.14,,,1.29,,1.19,,0.017,4.75,58.19,3.42,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:26.696,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.058,,4693.0,0.0,,0.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:27.036,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.069,,4693.0,3.0,,7.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:27.216,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4741.0,6.0,,14.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:27.370,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4741.0,6.0,,14.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:27.556,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4741.0,5.0,,11.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:27.703,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4741.0,5.0,,11.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:27.896,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4741.0,5.0,,11.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:28.041,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4741.0,7.0,,15.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:28.216,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4789.0,9.0,,20.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:28.246,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,9.0,,20.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:28.379,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,9.0,,20.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:28.560,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4789.0,8.0,,18.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:28.594,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,10.0,,22.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:28.717,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,10.0,,22.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:28.902,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4789.0,5.0,,11.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:28.935,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4789.0,5.0,,11.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:29.055,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,10.0,,23.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:29.244,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4789.0,6.0,,13.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:29.278,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,6.0,,13.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:29.397,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,13.0,,29.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:29.588,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4789.0,13.0,,29.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:29.619,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,9.0,,21.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:29.735,chunked,9,nvidia/parakeet-ctc-0.6b,,6.201,,0.058,,4743.0,9.0,,21.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:29.736,chunked,9,parakeet-ctc-0.6b,276.2,,10,,0.1,,,1.29,,1.24,,0.017,4.71,58.61,3.36,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:29.935,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4743.0,2.0,,6.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:29.955,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4743.0,2.0,,6.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:30.275,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4695.0,0.0,,0.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:30.295,chunked,7,nvidia/parakeet-ctc-0.6b,,6.201,,0.054,,4695.0,0.0,,0.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:30.295,chunked,7,parakeet-ctc-0.6b,276.2,,10,,0.11,,,1.29,,1.25,,0.017,4.79,57.71,3.43,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:30.615,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.058,,4693.0,5.0,,10.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:30.949,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4693.0,0.0,,0.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:31.275,chunked,0,nvidia/parakeet-ctc-0.6b,,6.201,,0.055,,4647.0,0.0,,0.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:31.275,chunked,0,parakeet-ctc-0.6b,276.2,,10,,0.11,,,1.29,,1.22,,0.017,4.74,58.29,3.4,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:31.793,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4693.0,5.0,,10.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:32.143,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4693.0,0.0,,0.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:32.320,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4741.0,5.0,,11.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:32.475,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4741.0,5.0,,10.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:32.656,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4741.0,5.0,,11.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:32.806,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4741.0,10.0,,21.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:32.996,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4741.0,5.0,,11.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:33.144,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4741.0,5.0,,11.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:33.241,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4789.0,6.0,,14.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:33.337,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,6.0,,14.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:33.483,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,8.0,,17.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:33.586,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,8.0,,17.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:33.681,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,10.0,,21.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:33.821,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,9.0,,20.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:33.927,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,9.0,,20.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:34.022,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,10.0,,21.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:34.160,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,10.0,,21.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:34.266,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,6.0,,13.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:34.359,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,6.0,,13.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:34.500,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,10.0,,21.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:34.614,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,10.0,,21.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:34.701,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,10.0,,21.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:34.837,chunked,9,nvidia/parakeet-ctc-0.6b,,6.201,,0.059,,4743.0,6.0,,13.0,,0.01,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:34.837,chunked,9,parakeet-ctc-0.6b,276.2,,10,,0.17,,,1.29,,1.21,,0.017,4.77,57.92,3.39,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:34.954,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4743.0,6.0,,13.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:35.043,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4743.0,8.0,,17.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:35.294,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4741.0,3.0,,7.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:35.394,chunked,7,nvidia/parakeet-ctc-0.6b,,6.201,,0.058,,4695.0,7.0,,16.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:35.394,chunked,7,parakeet-ctc-0.6b,276.2,,10,,0.1,,,1.29,,1.24,,0.017,4.77,57.95,3.42,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:35.644,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4695.0,1.0,,3.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:35.996,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.059,,4693.0,5.0,,11.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:36.333,chunked,0,nvidia/parakeet-ctc-0.6b,,6.201,,0.054,,4647.0,0.0,,0.0,,0.009,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:36.333,chunked,0,parakeet-ctc-0.6b,276.2,,10,,0.1,,,1.29,,1.2,,0.017,4.73,58.4,3.43,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:36.857,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.067,,4693.0,0.0,,0.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:37.219,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4693.0,5.0,,10.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:37.427,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4741.0,4.0,,8.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:37.555,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.06,,4741.0,4.0,,8.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:37.765,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4741.0,6.0,,14.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:37.900,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.073,,4741.0,5.0,,11.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:38.113,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4741.0,5.0,,11.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:38.238,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4741.0,7.0,,15.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:38.314,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,7.0,,15.0,,0.002,,,,,0,,input/4m36s.wav,10
2025-12-17 22:11:38.458,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.066,,4789.0,8.0,,17.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:38.581,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4789.0,8.0,,17.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:38.673,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,10.0,,21.0,,0.002,,,,,1,,input/4m36s.wav,10
2025-12-17 22:11:38.800,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4789.0,10.0,,21.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:38.924,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4789.0,10.0,,21.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:39.013,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.063,,4789.0,10.0,,21.0,,0.002,,,,,2,,input/4m36s.wav,10
2025-12-17 22:11:39.147,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.066,,4789.0,10.0,,21.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:39.272,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,5.0,,11.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:39.359,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.062,,4789.0,5.0,,11.0,,0.002,,,,,3,,input/4m36s.wav,10
2025-12-17 22:11:39.494,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.067,,4789.0,10.0,,21.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:39.624,chunked,9,nvidia/parakeet-ctc-0.6b,,30,,0.068,,4749.0,9.0,,19.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:39.713,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,9.0,,19.0,,0.002,,,,,4,,input/4m36s.wav,10
2025-12-17 22:11:39.840,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.065,,4789.0,8.0,,17.0,,0.002,,,,,7,,input/4m36s.wav,10
2025-12-17 22:11:39.957,chunked,9,nvidia/parakeet-ctc-0.6b,,6.201,,0.06,,4743.0,8.0,,17.0,,0.01,,,,,9,,input/4m36s.wav,10
2025-12-17 22:11:39.958,chunked,9,parakeet-ctc-0.6b,276.2,,10,,0.1,,,1.29,,1.24,,0.017,4.78,57.76,3.44,,nvidia/parakeet-ctc-0.6b,input/4m36s.wav,
2025-12-17 22:11:40.052,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.061,,4743.0,5.0,,13.0,,0.002,,,,,5,,input/4m36s.wav,10
2025-12-17 22:11:40.178,chunked,7,nvidia/parakeet-ctc-0.6b,,30,,0.064,,4743.0,5.0,,13.0,,0.002,,,,,8,,input/4m36s.wav,10
2025-12-17 22:11:40.397,chunked,0,nvidia/parakeet-ctc-0.6b,,30,,0.067,,4741.0,5.0,,11.0,,0.002,,,,,6,,input/4m36s.wav,10
2025-12-17 22:11:40.517,chunked,7,nvidia/parakeet-ctc-0.6b,,6.201,,0.061,,4695.0,5.0,,11.0,,0.01,,,,,9,,input/4m36s.wav,10
